ind	year	plot	pathogen	trait1	trait2	trait3
Coll0133	2006	116	FALSE	106.374801485563	5.65636353292091	0
Coll0134	2006	117	FALSE	76.7670580024477	8.05132246889717	0
Coll0134	2006	118	FALSE	108.438796192617	7.89724253160387	0
Coll0135	2006	119	FALSE	85.3873410997468	8.61992481289255	0
Coll0135	2006	120	FALSE	86.815251378004	8.68886892873462	0
Coll0136	2006	121	FALSE	96.609774011322	7.31490858435211	0
Coll0136	2006	122	FALSE	84.592301485473	7.41005962468041	0
Coll0137	2006	123	FALSE	83.3632993032579	6.48214667900387	0
Coll0137	2006	124	FALSE	92.5561431982724	7.48198764552567	0
Coll0138	2006	125	FALSE	119.135399133283	6.19123303446145	0
Coll0138	2006	126	FALSE	109.347834484335	5.62469160430574	0
Coll0139	2006	127	FALSE	125.416049616784	10.0937958347167	0
Coll0139	2006	128	FALSE	103.93721792603	9.33506845694368	0
Coll0140	2006	129	FALSE	119.293861605343	7.03106992922412	0
Coll0140	2006	130	FALSE	115.179562941913	7.34011686361437	0
Coll0141	2006	131	FALSE	118.28179246739	5.55194974358004	0
Coll0141	2006	132	FALSE	113.893855294837	5.10017175036516	0
Coll0142	2006	133	FALSE	107.666735429539	5.948980098683	0
Coll0142	2006	134	FALSE	102.94291004616	4.86568630030265	0
Coll0143	2006	135	FALSE	124.285636601313	5.89033287678386	0
Coll0143	2006	136	FALSE	117.531815018571	6.03335226853173	0
Coll0144	2006	137	FALSE	75.4211705259051	5.03769422356057	0
Coll0144	2006	138	FALSE	89.6211135880918	6.14675818638756	0
Coll0145	2006	139	FALSE	110.119711120002	8.33899403114794	0
Coll0145	2006	140	FALSE	93.2907747298942	7.41636136269749	0
Coll0146	2006	141	FALSE	69.7977326991685	5.57254128315483	0
Coll0146	2006	142	FALSE	112.040664799356	4.66015462096804	0
Coll0147	2006	143	FALSE	104.048520350837	6.60130743270302	0
Coll0147	2006	144	FALSE	114.357723286224	6.6835353389615	0
Coll0148	2006	145	FALSE	103.831964331094	5.95707343948322	0
Coll0148	2006	146	FALSE	83.9924969989544	5.83059329707987	0
Coll0149	2006	147	FALSE	98.4349650673282	7.78092209849591	0
Coll0149	2006	148	FALSE	85.989285495337	7.04627508078819	0
Coll0150	2006	149	FALSE	93.772527260892	6.54097201341417	0
Coll0150	2006	150	FALSE	99.1362101366268	6.91869892936468	0
Coll0151	2006	151	FALSE	103.700492382491	8.44965274431709	0
Coll0151	2006	152	FALSE	114.054175294847	8.21191251127888	0
Coll0152	2006	153	FALSE	94.3583259734466	8.05112578820512	0
Coll0152	2006	154	FALSE	91.2303885393049	7.36218098910854	0
Coll0153	2006	155	FALSE	97.6825156687112	8.16755192915555	0
Coll0153	2006	156	FALSE	89.6523865853727	7.13650010848282	0
Coll0154	2006	157	FALSE	156.490011071717	7.78300634839963	0
Coll0154	2006	158	FALSE	111.26576630771	6.76251549966096	0
Coll0155	2006	159	FALSE	74.9610702658457	7.00874869299737	0
Coll0155	2006	160	FALSE	95.937177440183	5.07231947387929	0
Coll0156	2006	161	FALSE	76.0289518900961	6.60492075764853	0
Coll0156	2006	162	FALSE	79.4211021487718	8.33147724775323	0
Coll0157	2006	163	FALSE	92.7824663947532	7.68247870732831	0
Coll0157	2006	164	FALSE	112.163740620019	9.40671582447289	0
Coll0158	2006	165	FALSE	113.875608950699	8.47666209963136	0
Coll0158	2006	166	FALSE	96.6263765987082	6.9926192790971	0
Coll0159	2006	167	FALSE	88.0647074942844	7.3025620285806	0
Coll0159	2006	168	FALSE	104.089149436533	7.45488832549455	0
Coll0160	2006	169	FALSE	108.447299592393	5.76197415213115	0
Coll0160	2006	170	FALSE	99.9793182474387	6.05909366710694	0
Coll0161	2006	171	FALSE	110.284388079917	8.22843563975939	0
Coll0161	2006	172	FALSE	85.5938459306713	8.1182402314519	0
Coll0162	2006	173	FALSE	80.2441655739502	7.61591640246068	0
Coll0162	2006	174	FALSE	80.0614577878295	7.02231015931226	0
Coll0163	2006	175	FALSE	121.290871096404	6.96544727221525	0
Coll0163	2006	176	FALSE	133.991781077754	7.86155997084385	0
Coll0164	2006	177	FALSE	104.029798817859	5.24065923012805	0
Coll0164	2006	178	FALSE	106.920432621111	6.98284383844198	0
Coll0165	2006	179	FALSE	107.043534360464	7.94563101069522	0
Coll0165	2006	180	FALSE	105.44786031364	8.00907021222968	0
Coll0166	2006	181	FALSE	101.650327432743	4.57960197432694	0
Coll0166	2006	182	FALSE	100.36905325566	4.24797037058693	0
Coll0167	2006	183	FALSE	88.4280849573511	7.9161139940682	0
Coll0167	2006	184	FALSE	121.245827086818	6.7982896380941	0
Coll0168	2006	185	FALSE	99.3833426867443	5.08788528237583	0
Coll0168	2006	186	FALSE	79.0965874605672	5.99078596494725	0
Coll0169	2006	187	FALSE	104.71613867583	5.3141125210468	0
Coll0169	2006	188	FALSE	104.753243708596	6.37965658119423	0
Coll0170	2006	189	FALSE	99.4341897554467	7.18112399254081	0
Coll0170	2006	190	FALSE	124.18029054843	7.82463971443114	0
Coll0171	2006	191	FALSE	117.623039024769	8.43421768162785	0
Coll0171	2006	192	FALSE	104.32864202262	6.66208192776956	0
Coll0172	2006	193	FALSE	98.8974708829819	6.19641096421728	0
Coll0172	2006	194	FALSE	100.450236081644	5.32040925802999	0
Coll0173	2006	195	FALSE	130.702582129786	9.39277128378746	0
Coll0173	2006	196	FALSE	119.454312766014	8.05508664423103	0
Coll0174	2006	197	FALSE	106.560692717675	7.79747625629921	0
Coll0174	2006	198	FALSE	84.6492363164075	7.7448319040983	0
Coll0175	2006	199	FALSE	122.497750754933	5.41660744795759	0
Coll0175	2006	200	FALSE	91.6162938027563	6.14056008280849	0
Coll0176	2006	201	FALSE	91.1915633325344	6.2477857348053	0
Coll0176	2006	202	FALSE	96.3909652507082	4.90058546542402	0
Coll0177	2006	203	FALSE	116.206070903447	6.78974496197211	0
Coll0177	2006	204	FALSE	101.628360437628	5.2535753888571	0
Coll0178	2006	205	FALSE	112.139785205316	4.48527226900784	0
Coll0178	2006	206	FALSE	126.239999669134	5.41664209945063	0
Coll0179	2006	207	FALSE	99.9478851881613	7.16723570747737	0
Coll0179	2006	208	FALSE	72.2823836902694	8.10470275909553	0
Coll0180	2006	209	FALSE	99.7685318918362	8.7329967698596	0
Coll0180	2006	210	FALSE	96.3984089126065	8.57098297678893	0
Coll0181	2006	211	FALSE	124.744151499353	9.37353201877021	0
Coll0181	2006	212	FALSE	126.206559575362	8.46581966885181	0
Coll0182	2006	213	FALSE	107.447154208913	7.82697801427257	0
Coll0182	2006	214	FALSE	102.19469628561	9.04855465369528	0
Coll0183	2006	215	FALSE	117.619996120103	6.34866148182272	0
Coll0183	2006	216	FALSE	88.7030599919839	6.57199819733372	0
Coll0184	2006	217	FALSE	98.1066189993309	5.86915874713917	0
Coll0184	2006	218	FALSE	103.961174907047	4.91836574016975	0
Coll0185	2006	219	FALSE	101.807396816691	9.4886412471817	0
Coll0185	2006	220	FALSE	91.1652619040174	8.08188202663616	0
Coll0186	2006	221	FALSE	130.125020778063	8.03969634911115	0
Coll0186	2006	222	FALSE	128.028547168039	7.94953530411367	0
Coll0187	2006	223	FALSE	110.549864431931	6.67443245646079	0
Coll0187	2006	224	FALSE	111.81621601063	6.61299049004924	0
Coll0188	2006	225	FALSE	96.8933664784546	4.76489819064228	0
Coll0188	2006	226	FALSE	84.4339143758002	5.70698516255793	0
Coll0189	2006	227	FALSE	55.5101642587547	8.58569865430003	0
Coll0189	2006	228	FALSE	71.0992323415056	7.96477952919806	0
Coll0190	2006	229	FALSE	108.335433022653	5.39855920765754	0
Coll0190	2006	230	FALSE	123.061981470751	5.31685023902755	0
Coll0191	2006	231	FALSE	104.788836741102	8.10084836645023	0
Coll0191	2006	232	FALSE	102.260144188551	7.69976888604521	0
Coll0192	2006	233	FALSE	105.372492378173	8.20809658106666	0
Coll0192	2006	234	FALSE	81.3584589778476	8.66323709773051	0
Coll0193	2006	235	FALSE	102.305979981435	8.37220320818571	0
Coll0193	2006	236	FALSE	110.72695153302	8.67568842063644	0
Coll0194	2006	237	FALSE	101.207054722887	5.95993943490718	0
Coll0194	2006	238	FALSE	103.110998292303	4.2171200431434	0
Coll0195	2006	239	FALSE	146.628231087023	7.82898780053395	0
Coll0195	2006	240	FALSE	118.231838114548	7.94187236027895	0
Coll0196	2006	241	FALSE	85.7975993282194	7.65562279146355	0
Coll0196	2006	242	FALSE	108.409182481428	5.30331793453932	0
Coll0197	2006	243	FALSE	125.332012661088	6.35378634895636	0
Coll0197	2006	244	FALSE	125.710725154379	7.2765254699961	0
Coll0198	2006	245	FALSE	109.007104022726	8.22813516789953	0
Coll0198	2006	246	FALSE	79.7840711067728	5.78996269600306	0
Coll0199	2006	247	FALSE	95.8318738325276	9.63315553917016	0
Coll0199	2006	248	FALSE	90.8828405801257	8.89313508574259	0
Coll0200	2006	249	FALSE	118.605949789222	5.89607840382479	0
Coll0200	2006	250	FALSE	116.93815133939	5.66148470327529	0
Coll0201	2006	251	FALSE	90.4222481287103	9.73735323487586	0
Coll0201	2006	252	FALSE	109.673062408393	8.54526112474392	0
Coll0202	2006	253	FALSE	126.02363955527	7.40761560888219	0
Coll0202	2006	254	FALSE	118.17771106253	7.25163983749759	0
Coll0203	2006	255	FALSE	106.139308522624	6.92235795354626	0
Coll0203	2006	256	FALSE	133.093791884965	7.60003311848224	0
Coll0204	2006	257	FALSE	113.669720224237	8.92846730527147	0
Coll0204	2006	258	FALSE	117.145017774373	6.41451829792005	0
Coll0205	2006	259	FALSE	98.5556628984289	4.62258510993167	0
Coll0205	2006	260	FALSE	61.6582232766993	4.9866721257451	0
Coll0206	2006	261	FALSE	108.449198730856	8.70668374285239	0
Coll0206	2006	262	FALSE	108.387259901533	9.526613264139	0
Coll0207	2006	263	FALSE	127.20857178313	8.90585275019429	0
Coll0207	2006	264	FALSE	118.282810258051	7.95174195679808	0
Coll0208	2006	265	FALSE	102.162645562792	5.97551410717901	0
Coll0208	2006	266	FALSE	108.49614025952	7.11200710049156	0
Coll0209	2006	267	FALSE	97.5832847783317	5.99133498161933	0
Coll0209	2006	268	FALSE	81.5202989707139	7.27252112065643	0
Coll0210	2006	269	FALSE	143.198352356132	6.49256501577966	0
Coll0210	2006	270	FALSE	119.251939814625	7.31960063497445	0
Coll0211	2006	271	FALSE	96.2117052886955	6.52172932880572	0
Coll0211	2006	272	FALSE	121.830809871938	7.83297754591459	0
Coll0212	2006	273	FALSE	84.7659084110454	8.55823722524377	0
Coll0212	2006	274	FALSE	67.0994546477464	7.21991330900865	0
Coll0213	2006	275	FALSE	89.1281568071685	7.67064101010594	0
Coll0213	2006	276	FALSE	106.593127324029	6.69842359368253	0
Coll0214	2006	277	FALSE	121.143280908358	9.78474584176767	0
Coll0214	2006	278	FALSE	71.1007182791114	9.89877296554575	0
Coll0215	2006	279	FALSE	118.884413507274	6.77914530093095	0
Coll0215	2006	280	FALSE	94.0760927076471	8.55100174913578	0
Coll0216	2006	281	FALSE	97.5788856697617	9.03110593046199	0
Coll0216	2006	282	FALSE	97.786636364323	7.66879546805517	0
Coll0217	2006	283	FALSE	134.715555166131	5.01069653141694	0
Coll0217	2006	284	FALSE	119.154935036982	4.6616907142253	0
Coll0218	2006	285	FALSE	117.429636347977	5.88372313110664	0
Coll0218	2006	286	FALSE	89.3784681086854	7.05100992204341	0
Coll0219	2006	287	FALSE	117.280149825513	5.48009558716448	0
Coll0219	2006	288	FALSE	83.3708382804913	5.13202690832691	0
Coll0220	2006	289	FALSE	110.70067221336	6.85014192019815	0
Coll0220	2006	290	FALSE	131.811092268126	6.16805089553111	0
Coll0221	2006	291	FALSE	83.7062290727125	7.63969152175636	0
Coll0221	2006	292	FALSE	127.016560270926	5.88747719845455	0
Coll0222	2006	293	FALSE	90.1792822403929	7.53917438736692	0
Coll0222	2006	294	FALSE	89.6582277347217	7.44643890719284	0
Coll0223	2006	295	FALSE	40.6520374118621	8.53843982492136	0
Coll0223	2006	296	FALSE	69.2170170996688	9.20851535846234	0
Coll0224	2006	297	FALSE	116.156807104116	8.07634211350219	0
Coll0224	2006	298	FALSE	94.6847273389076	6.88046684241282	0
Coll0225	2006	299	FALSE	75.1003412372625	8.79054494504053	0
Coll0225	2006	300	FALSE	104.693482522888	8.03366623445894	0
Coll0151	2007	1	FALSE	106.995435380113	20.7836192321699	0
Coll0151	2007	2	FALSE	104.248336582499	20.8447390615565	0
Coll0152	2007	3	FALSE	81.4536860237051	19.6390390023527	0
Coll0152	2007	4	FALSE	85.6090936489929	20.2300972170234	0
Coll0153	2007	5	FALSE	132.384659643682	19.0041705787188	0
Coll0153	2007	6	FALSE	118.809112441168	19.5757113767718	0
Coll0154	2007	7	FALSE	136.25719055731	17.8600314322273	0
Coll0154	2007	8	FALSE	117.18303952264	18.6567303914894	0
Coll0155	2007	9	FALSE	96.3610795997255	18.1370468807768	0
Coll0155	2007	10	FALSE	80.0525778399752	18.3239728099249	0
Coll0156	2007	11	FALSE	81.9403386949755	21.0994639651112	0
Coll0156	2007	12	FALSE	57.5380591370199	20.7629180315781	0
Coll0157	2007	13	FALSE	70.6099622314942	19.3996114388026	0
Coll0157	2007	14	FALSE	73.4040232867667	19.8462169756517	0
Coll0158	2007	15	FALSE	92.3418490282313	19.6570819694279	0
Coll0158	2007	16	FALSE	134.79827781634	19.5855500482833	0
Coll0159	2007	17	FALSE	92.0892293586531	19.0391047185866	0
Coll0159	2007	18	FALSE	69.9358620036537	18.6311433006378	0
Coll0160	2007	19	FALSE	128.903980673698	18.5257817949596	0
Coll0160	2007	20	FALSE	119.340103538015	17.6616711062946	0
Coll0161	2007	21	FALSE	106.389591785617	20.6556801930233	0
Coll0161	2007	22	FALSE	82.3883031042184	20.3245871757584	0
Coll0162	2007	23	FALSE	87.8535022051061	18.5247368213934	0
Coll0162	2007	24	FALSE	95.5814745059601	18.2966398941751	0
Coll0163	2007	25	FALSE	81.3409094632519	18.3795140404294	0
Coll0163	2007	26	FALSE	114.161780028964	19.7905294038382	0
Coll0164	2007	27	FALSE	108.179509305825	19.8235842745225	0
Coll0164	2007	28	FALSE	94.8884162468806	19.1884763928047	0
Coll0165	2007	29	FALSE	109.976638663325	19.3715197364965	0
Coll0165	2007	30	FALSE	112.719831543572	19.0476621131571	0
Coll0166	2007	31	FALSE	97.161628794771	17.2848028276799	0
Coll0166	2007	32	FALSE	116.974340507141	17.0775871977407	0
Coll0167	2007	33	FALSE	122.395913478287	19.5955427352923	0
Coll0167	2007	34	FALSE	119.131022033617	18.7148605875847	0
Coll0168	2007	35	FALSE	110.65555791695	18.4147928692007	0
Coll0168	2007	36	FALSE	114.61801005867	18.7969617870635	0
Coll0169	2007	37	FALSE	104.642183177316	17.9018796238869	0
Coll0169	2007	38	FALSE	96.8387504985475	18.7737179514342	0
Coll0170	2007	39	FALSE	71.8544025759981	19.570416192955	0
Coll0170	2007	40	FALSE	109.189324902954	19.7863752112274	0
Coll0171	2007	41	FALSE	132.396564749759	20.0206272612263	0
Coll0171	2007	42	FALSE	121.204341694792	18.5755194336603	0
Coll0172	2007	43	FALSE	114.105346875147	16.011660663423	0
Coll0172	2007	44	FALSE	97.3017251423251	16.5869615327083	0
Coll0173	2007	45	FALSE	118.498284111424	20.1110148830809	0
Coll0173	2007	46	FALSE	111.087533302223	17.5723650366501	0
Coll0174	2007	47	FALSE	120.229246790871	20.0949333805826	0
Coll0174	2007	48	FALSE	107.421412690837	19.0696810467765	0
Coll0175	2007	49	FALSE	113.556174392561	16.5977729175602	0
Coll0175	2007	50	FALSE	66.4393004477504	17.4103331638952	0
Coll0176	2007	51	FALSE	83.0590347522707	18.0988067238221	0
Coll0176	2007	52	FALSE	85.1669442428155	18.0445236100439	0
Coll0177	2007	53	FALSE	86.6735143688513	17.9455322604656	0
Coll0177	2007	54	FALSE	115.928293649398	17.8900404637713	0
Coll0178	2007	55	FALSE	128.715231889135	17.0739058019793	0
Coll0178	2007	56	FALSE	139.11860772697	16.7406054631279	0
Coll0179	2007	57	FALSE	95.8481318952438	20.310343566825	0
Coll0179	2007	58	FALSE	98.4020307238486	19.0941864252249	0
Coll0180	2007	59	FALSE	88.3288056570746	20.1147350570803	0
Coll0180	2007	60	FALSE	95.8673994069793	20.8812468996625	0
Coll0181	2007	61	FALSE	109.432661755066	19.9293245598607	0
Coll0181	2007	62	FALSE	106.483600793522	20.5426174236708	0
Coll0182	2007	63	FALSE	110.101809996395	21.3992090782665	0
Coll0182	2007	64	FALSE	100.504355024268	20.8940724195558	0
Coll0183	2007	65	FALSE	97.7510944158085	19.5941371881854	0
Coll0183	2007	66	FALSE	112.537818910843	19.7750369293229	0
Coll0184	2007	67	FALSE	110.832595104044	16.1065419612264	0
Coll0184	2007	68	FALSE	100.670573795577	18.1176623574021	0
Coll0185	2007	69	FALSE	91.8019830511471	20.1059928061441	0
Coll0185	2007	70	FALSE	78.5070662437044	20.0620877345069	0
Coll0186	2007	71	FALSE	118.239104686461	20.7693659241474	0
Coll0186	2007	72	FALSE	111.896045136172	18.8203043183701	0
Coll0187	2007	73	FALSE	108.936383826194	18.0421307304806	0
Coll0187	2007	74	FALSE	82.8027940682407	18.8172136498301	0
Coll0188	2007	75	FALSE	84.8631140419478	17.6961995230715	0
Coll0188	2007	76	FALSE	85.9152562073922	16.9102972030052	0
Coll0189	2007	77	FALSE	64.7901445117373	20.4263118210198	0
Coll0189	2007	78	FALSE	74.1891101250306	20.4542834155409	0
Coll0190	2007	79	FALSE	128.157332295465	19.5039812887169	0
Coll0190	2007	80	FALSE	94.432488722143	17.906463182092	0
Coll0191	2007	81	FALSE	91.6009002762119	19.9514701846918	0
Coll0191	2007	82	FALSE	98.3842850666226	19.6662622292808	0
Coll0192	2007	83	FALSE	92.2582678190476	22.3385540817167	0
Coll0192	2007	84	FALSE	89.2614637155626	20.9617796479562	0
Coll0193	2007	85	FALSE	133.028425426607	21.181377347983	0
Coll0193	2007	86	FALSE	112.671466957334	21.1889622984592	0
Coll0194	2007	87	FALSE	61.7475098331475	18.0213026430576	0
Coll0194	2007	88	FALSE	91.4993567096138	17.2814809997733	0
Coll0195	2007	89	FALSE	106.731838554773	20.644463223603	0
Coll0195	2007	90	FALSE	100.363715306442	20.832414963178	0
Coll0196	2007	91	FALSE	84.516029255382	19.2409171602368	0
Coll0196	2007	92	FALSE	70.4886075693348	19.3840056229444	0
Coll0197	2007	93	FALSE	84.6894215445137	19.0299342450481	0
Coll0197	2007	94	FALSE	114.17622903638	19.0780436393858	0
Coll0198	2007	95	FALSE	101.304627788814	19.571217267297	0
Coll0198	2007	96	FALSE	98.9886320047396	18.5116672673128	0
Coll0199	2007	97	FALSE	88.046673995989	20.6400526010393	0
Coll0199	2007	98	FALSE	83.7682240525591	21.425912959208	0
Coll0200	2007	99	FALSE	128.264067449503	17.1686512541501	0
Coll0200	2007	100	FALSE	107.207689008618	18.6463428820762	0
Coll0201	2007	101	FALSE	109.746927412621	20.609796272469	0
Coll0201	2007	102	FALSE	93.6572342229786	20.916598788549	0
Coll0202	2007	103	FALSE	105.122213633052	19.9667357771393	0
Coll0202	2007	104	FALSE	104.193151867201	19.5407402628747	0
Coll0203	2007	105	FALSE	114.621859431459	20.0401374857095	0
Coll0203	2007	106	FALSE	113.324913627773	18.7127046899271	0
Coll0204	2007	107	FALSE	63.5360510979333	20.441629733507	0
Coll0204	2007	108	FALSE	118.292538271594	20.1078158680881	0
Coll0205	2007	109	FALSE	100.23201441651	18.402032804879	0
Coll0205	2007	110	FALSE	80.0934032771931	16.6920534536186	0
Coll0206	2007	111	FALSE	113.053011567198	20.5654212650712	0
Coll0206	2007	112	FALSE	115.095910578762	20.9742448429854	0
Coll0207	2007	113	FALSE	106.756496823391	21.4717834873879	0
Coll0207	2007	114	FALSE	88.3636209001909	20.1041086766597	0
Coll0208	2007	115	FALSE	95.7176755848409	18.6523152875496	0
Coll0208	2007	116	FALSE	72.0389000928082	18.3937882742846	0
Coll0209	2007	117	FALSE	106.534627853167	19.2634831388496	0
Coll0209	2007	118	FALSE	89.1705551379889	21.3473398588322	0
Coll0210	2007	119	FALSE	130.074965705355	18.0534022708903	0
Coll0210	2007	120	FALSE	122.622207710353	18.833541552737	0
Coll0211	2007	121	FALSE	125.439354855873	19.4739385411957	0
Coll0211	2007	122	FALSE	109.474249845417	20.3160049442432	0
Coll0212	2007	123	FALSE	63.7295266610293	21.9351800993447	0
Coll0212	2007	124	FALSE	62.9926904260225	20.3147535924376	0
Coll0213	2007	125	FALSE	75.3882305866482	19.6493587072473	0
Coll0213	2007	126	FALSE	105.439289128745	19.288789055764	0
Coll0214	2007	127	FALSE	78.377438788518	23.3294304411101	0
Coll0214	2007	128	FALSE	61.7860251075461	21.6532485833927	0
Coll0215	2007	129	FALSE	120.214302293947	20.1832936276027	0
Coll0215	2007	130	FALSE	132.571363004619	19.9982615054828	0
Coll0216	2007	131	FALSE	117.070676441337	19.4847046623122	0
Coll0216	2007	132	FALSE	74.4582609439304	19.0837188517981	0
Coll0217	2007	133	FALSE	133.24775253016	16.4077460900008	0
Coll0217	2007	134	FALSE	102.34353376205	17.0997368244838	0
Coll0218	2007	135	FALSE	103.010879546681	18.1777776032054	0
Coll0218	2007	136	FALSE	105.071613737073	18.9026653644975	0
Coll0219	2007	137	FALSE	132.724947231381	17.6927607911304	0
Coll0219	2007	138	FALSE	130.655360296832	17.3230361974395	0
Coll0220	2007	139	FALSE	138.571604319452	17.418115070095	0
Coll0220	2007	140	FALSE	108.238740637778	18.4321648769327	0
Coll0221	2007	141	FALSE	95.9627174146866	19.9811533104293	0
Coll0221	2007	142	FALSE	102.670703996239	19.9593598761816	0
Coll0222	2007	143	FALSE	114.946170179626	19.5759220317921	0
Coll0222	2007	144	FALSE	122.944151784892	19.1259292824743	0
Coll0223	2007	145	FALSE	70.4921050024541	20.7404655329804	0
Coll0223	2007	146	FALSE	69.4079399418136	20.4892053016149	0
Coll0224	2007	147	FALSE	94.3964311535812	19.3787584285879	0
Coll0224	2007	148	FALSE	78.234200848272	19.8411277375403	0
Coll0225	2007	149	FALSE	108.495812988168	19.7947918292715	0
Coll0225	2007	150	FALSE	103.482441143532	19.3482269362787	0
Coll0226	2007	151	FALSE	88.0592138822236	21.2866645063281	0
Coll0226	2007	152	FALSE	105.471121071281	18.1943701419338	0
Coll0227	2007	153	FALSE	128.699464514894	21.5966038155721	0
Coll0227	2007	154	FALSE	128.943545342599	21.7590163640081	0
Coll0228	2007	155	FALSE	102.898505751061	20.6314657708867	0
Coll0228	2007	156	FALSE	103.443801344668	20.3445384911553	0
Coll0229	2007	157	FALSE	101.313426964241	19.533006895432	0
Coll0229	2007	158	FALSE	93.1479485271669	17.1333658250042	0
Coll0230	2007	159	FALSE	110.730585413588	17.7286330456143	0
Coll0230	2007	160	FALSE	90.2448336224891	18.3212048986019	0
Coll0231	2007	161	FALSE	59.9686441393436	20.6336991939166	0
Coll0231	2007	162	FALSE	59.4414938705497	19.6779270223219	0
Coll0232	2007	163	FALSE	123.683427022581	17.1430798283928	0
Coll0232	2007	164	FALSE	118.992806285957	17.7740233200835	0
Coll0233	2007	165	FALSE	88.4809895282872	20.1401220284474	0
Coll0233	2007	166	FALSE	88.0554006556346	20.2083024806253	0
Coll0234	2007	167	FALSE	121.67662450391	19.7176366687722	0
Coll0234	2007	168	FALSE	116.95105087846	18.9753413545111	0
Coll0235	2007	169	FALSE	108.520414437153	19.403301561733	0
Coll0235	2007	170	FALSE	122.121163235694	19.3494637380873	0
Coll0236	2007	171	FALSE	96.3101260126225	19.2308467795004	0
Coll0236	2007	172	FALSE	110.870052884513	20.0279656214294	0
Coll0237	2007	173	FALSE	77.3162146726923	20.4470684990853	0
Coll0237	2007	174	FALSE	71.765772160772	20.2385980142604	0
Coll0238	2007	175	FALSE	155.486683771717	17.5458817403687	0
Coll0238	2007	176	FALSE	113.827854270007	18.6104839109343	0
Coll0239	2007	177	FALSE	91.667991088468	21.2114551677	0
Coll0239	2007	178	FALSE	85.0859910650421	21.3731310773099	0
Coll0240	2007	179	FALSE	97.3396654479207	20.116062824113	0
Coll0240	2007	180	FALSE	113.459152535391	19.194876963939	0
Coll0241	2007	181	FALSE	80.4551344470908	20.2026077568239	0
Coll0241	2007	182	FALSE	73.9400336355621	21.1903673765507	0
Coll0242	2007	183	FALSE	91.4128053750904	19.9537102469369	0
Coll0242	2007	184	FALSE	87.8466879426341	19.1820367280626	0
Coll0243	2007	185	FALSE	72.8366212935219	19.2065946011738	0
Coll0243	2007	186	FALSE	89.5363233676692	18.4445651959177	0
Coll0244	2007	187	FALSE	130.719812150987	17.3932414666553	0
Coll0244	2007	188	FALSE	125.183622189433	17.8734500189535	0
Coll0245	2007	189	FALSE	132.750959650935	17.6407825796175	0
Coll0245	2007	190	FALSE	124.019557526953	18.2532276327938	0
Coll0246	2007	191	FALSE	107.463695611468	20.4133139214763	0
Coll0246	2007	192	FALSE	85.2808537431247	19.4269710685843	0
Coll0247	2007	193	FALSE	86.5790209165345	19.269808134633	0
Coll0247	2007	194	FALSE	85.9589429117998	19.4728580642847	0
Coll0248	2007	195	FALSE	117.349256317674	19.0966805155289	0
Coll0248	2007	196	FALSE	94.0536235492669	18.0939588052226	0
Coll0249	2007	197	FALSE	83.5386373010927	20.382331465182	0
Coll0249	2007	198	FALSE	87.1945059823821	20.0511568188381	0
Coll0250	2007	199	FALSE	95.795149363294	19.9414834628211	0
Coll0250	2007	200	FALSE	106.041038492782	19.7964728635009	0
Coll0251	2007	201	FALSE	98.7865172172746	19.9289014622197	0
Coll0251	2007	202	FALSE	127.868726520801	19.5741439067171	0
Coll0252	2007	203	FALSE	130.694125896974	18.8879205755647	0
Coll0252	2007	204	FALSE	114.86915358566	17.9286434481473	0
Coll0253	2007	205	FALSE	83.2755432457877	21.8689769708367	0
Coll0253	2007	206	FALSE	71.5953642921301	19.4639571263448	0
Coll0254	2007	207	FALSE	101.99924391508	19.661508608619	0
Coll0254	2007	208	FALSE	93.861358206187	20.5489581452606	0
Coll0255	2007	209	FALSE	127.564965572472	16.9380443375228	0
Coll0255	2007	210	FALSE	119.555156807669	18.4797244917767	0
Coll0256	2007	211	FALSE	82.3505544781214	18.9043318492437	0
Coll0256	2007	212	FALSE	115.440898316777	20.4910063199451	0
Coll0257	2007	213	FALSE	104.716873057381	20.3286630499288	0
Coll0257	2007	214	FALSE	85.5088052827055	22.2485265604043	0
Coll0258	2007	215	FALSE	101.274972867351	20.0378540042374	0
Coll0258	2007	216	FALSE	112.417805815729	20.9609103400454	0
Coll0259	2007	217	FALSE	94.7193679843945	20.0224105871711	0
Coll0259	2007	218	FALSE	111.976426651735	19.7890282310663	0
Coll0260	2007	219	FALSE	74.7429322562753	17.310638449683	0
Coll0260	2007	220	FALSE	82.8444513941009	16.8166961900142	0
Coll0261	2007	221	FALSE	133.573031628736	22.2510361093713	0
Coll0261	2007	222	FALSE	127.580706144961	21.7293123196699	0
Coll0262	2007	223	FALSE	107.389854525189	19.3119662202846	0
Coll0262	2007	224	FALSE	106.75083863987	19.6372371765091	0
Coll0263	2007	225	FALSE	95.0261192020489	21.9173541088837	0
Coll0263	2007	226	FALSE	79.2433806619194	21.3916645430562	0
Coll0264	2007	227	FALSE	131.094306843988	20.9267613062952	0
Coll0264	2007	228	FALSE	103.301081460553	19.5139316517758	0
Coll0265	2007	229	FALSE	138.99943003019	20.6583875304448	0
Coll0265	2007	230	FALSE	79.0529502542429	19.8114978229664	0
Coll0266	2007	231	FALSE	119.602318382007	18.9597212499522	0
Coll0266	2007	232	FALSE	114.507817489212	18.5907183849383	0
Coll0267	2007	233	FALSE	108.267700464613	19.2541996504209	0
Coll0267	2007	234	FALSE	99.7482399023687	18.62372661343	0
